gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10	cell_cluster_11	cell_cluster_12	cell_cluster_13
3128	TRINITY-DN7524-c0-g1-i1.mrna1	-0.014514432289793	-0.269536870779529	0.00239718908978004	-0.0345958517983123	0.785044205908354	0.101978146609345	-0.530557954224329	-0.299158728462371	-0.31173399676596	-0.245034261808027	0.820863790465842	-0.112264895530465	-0.236778318768472	0.0544168086520865
3129	TRINITY-DN75249-c0-g1-i1.mrna1	-0.0101167257231591	0.0147277126966116	-0.0145833745022494	-0.00233750420149626	-0.00487662443471259	-0.00618059947757983	0.0646911992144521	-0.0142985578847231	-0.0138987712283003	-0.0138405044411954	-0.0136111832389238	0.00311904091450065	-0.0135710679204457	-0.0134500602367836
3130	TRINITY-DN7539-c1-g1-i9.mrna1	0.00364729681473191	-0.00373707456239806	-0.00362702278731211	-0.00361552860671556	-0.00360141250237003	-0.00359961837649526	-0.00359902073170899	-0.00355592226784849	-0.00345613883931226	0.0479648568876077	-0.00338437209714373	-0.00337672767880323	-0.0033743622898739	-0.00334416901514125
3131	TRINITY-DN75407-c0-g1-i1.mrna1	-0.0076542400928056	-0.00551325722308852	0.00373936611309524	-0.0148827981272809	0.0150054282486067	-0.00681298081357984	-0.00831489203939303	0.0457831017026876	0.0259725074543264	-0.0141694907187474	-0.0139347448752248	-0.0139033844075466	-0.0138936805297437	-0.0137698099466101
3132	TRINITY-DN75424-c0-g1-i1.mrna1	-0.00217039919721073	0.00830318046887278	0.024870467503403	-0.00691591009433951	-0.00688893904292637	-0.00688551106428509	-0.0068843691627395	0.0100352883092398	-0.00661135675369823	-0.0065835707406531	-0.0064742187409417	-0.00645961076808385	-0.00645509065354554	-0.00639739254680075
3133	TRINITY-DN7544-c0-g1-i6.mrna1	-0.000356691888476362	0.00874305791108055	-0.00255835822325507	-0.00255024769072886	-0.00254028710038271	-0.00253902113326998	-0.00253859942458691	0.00854771845441905	-0.00243778092167875	-0.00242752072854027	-0.00238714289524637	-0.0023817490998789	-0.00238008011602007	-0.00235877625341667
3134	TRINITY-DN75535-c0-g1-i1.mrna1	0.00648137901126993	-0.00974455061246181	-0.00945816570052868	0.00440580127102852	-0.0093915156917986	-0.00938684646123527	0.0373544059618192	-0.00927312402749658	-0.00901340939637862	-0.0089755594702467	-0.00882659832355768	0.0434281048675443	-0.00880054129855952	-0.00872194193419725
3135	TRINITY-DN75651-c0-g1-i1.mrna1	-0.00897934805949328	0.0315722127050311	-0.00828783974666993	-0.00826161747852526	-0.00822941331398428	-0.00822532020644519	-0.00822395674192278	-0.00812563016374304	-0.00789796576789696	0.0653450205969266	-0.00773421135182156	-0.00771676801547248	-0.00771137055338485	-0.00764247304105197
3136	TRINITY-DN75763-c0-g1-i1.mrna2	0.0037734577824845	0.00547100561051646	0.00886885910360071	-0.0039410445220288	0.000682790095704968	-0.00392370379728338	-0.0039230524177041	-0.00387607886732344	-0.0037673231865538	-0.00375147445397384	-0.00368910295757511	-0.00368077110893923	-0.00367819300975671	-0.00364528453752991
3137	TRINITY-DN75829-c0-g1-i1.mrna1	0.00489535625953252	-0.00650853107427481	-0.00311408469903814	-0.00629704178825711	-0.00627247899070484	0.00605497282371736	-0.00626831716065283	-0.00619332227177609	-0.00601968449606019	0.0244709783318763	-0.00589479436080323	0.0232907562474917	-0.00587737469852958	0.0392369968043357
3138	TRINITY-DN75833-c0-g1-i1.mrna1	0.00540949489851179	0.0268327473915934	0.0055936781377498	-0.0110504827513362	-0.00705409005080451	-0.00665729684213899	-0.0110001573106343	-0.0108687629924327	-0.0105645223146536	-0.00242466458743803	0.00486512933088025	-0.0103223660714796	0.0174030363316973	-0.0102230738472723
3139	TRINITY-DN75856-c0-g1-i1.mrna1	-0.00150963829725945	-0.00143540509320539	0.00349429513653703	-0.00138868342910391	7.83473040316357e-05	-0.0013825677946672	-0.00138233807051401	-0.00136577193284487	-0.00132741846327823	0.0155302420921504	-0.00129983469656739	-0.00129689659079589	-0.00129598746367674	-0.00128438288827836
3140	TRINITY-DN75873-c0-g1-i1.mrna1	-0.00717815561747888	0.0133708879538212	-0.00662504054509884	-0.0066040672474556	-0.00657830956750176	-0.00657503580803541	-0.00657394527885799	0.0383975959242092	0.00801072367268017	-0.00628668066072958	-0.00618224939641508	-0.0061682987953341	-0.00616398209126006	-0.00610888052056626
3141	TRINITY-DN7594-c0-g1-i2.mrna1	-0.0419695736090665	0.245811068247532	-0.0264824416350246	-0.0386499272015615	-0.0356646193469616	-0.0367521433911159	-0.0384755733766808	-0.0380202836026698	-0.0369656775116064	-0.00487454331233614	-0.0362067466152209	-0.0361258858399632	-0.0361008645068234	-0.0357814423435976
3142	TRINITY-DN76021-c0-g1-i1.mrna1	0.00027388462369813	0.00390378636074826	-0.00386304626690807	-0.00385080511620262	0.00887794952202251	0.00913612899250308	-0.00383322443600272	-0.00378732504997136	-0.00368105646321917	-0.00366557018482102	-0.00360462513741027	-0.00359648384443382	-0.0035939647085408	-0.00356180888970808
3143	TRINITY-DN7610-c0-g1-i13.mrna1	-0.0031797590585523	-0.00979162173949672	-0.0346916085414876	0.0531320955637692	0.0612947891834823	0.0827282628941174	-0.0451962830262215	-0.0377241317469265	-0.0558017881523697	-0.0298439574858444	0.000709877519764208	-0.0504374291931851	-0.0503522369745547	0.0426012341943384
3144	TRINITY-DN7616-c0-g1-i3.mrna1	0.0158547379875403	-0.00447814426539714	-0.0043463018472318	0.0040263761579088	-0.00431562034910438	-0.00431347095586962	0.000927032143566265	-0.00426112211299332	-0.0041415783224548	-0.0041241573871008	-0.00405559842042747	-0.00404644000104449	-0.00404360613746746	-0.0040074328842248
3145	TRINITY-DN7620-c0-g2-i2.mrna1	0.0140073193296658	-0.00810729776221043	-0.00786889932921026	-0.00784399896512143	-0.00781341829226548	0.0141607044993018	-0.00780823680292351	-0.00771486734179239	0.0231794831404079	-0.00746717624285903	-0.00734318502086924	-0.0073266213473416	-0.00732149607988022	0.0413646454684618
3146	TRINITY-DN76205-c0-g1-i1.mrna1	-0.0068389428251386	-0.00827426399451662	0.0673794932061319	-0.0080055577056081	-0.00267179599075837	-0.00797038232282583	-0.00773539790044143	-0.0078737736769851	-0.00765314711029338	-0.00762099424466551	-0.00749445552854957	-0.00747755152481091	-0.00600274157606136	-0.0074055537564008
3147	TRINITY-DN76223-c0-g1-i1.mrna1	0.0108982110047039	0.0117384284734739	-0.0101540661194222	0.00113045268889161	0.00268859544433212	-0.0100775177519109	-0.0100758483298152	0.0114416424214202	-0.00967669574274682	-0.0010315343706234	-0.00947618255629653	-0.00945482332615242	-0.00944821416392061	-0.00936384905654227
3148	TRINITY-DN7632-c0-g1-i2.mrna1	-0.12686890813707	0.689582772885699	-0.155531465760433	-0.116923251511155	-0.142886808219968	-0.136960384538722	-0.180619942618226	0.155347636918716	-0.10950048390309	-0.101287911106837	-0.153796137015789	-0.179475250859539	-0.179356891394306	-0.177845242002791
3149	TRINITY-DN7632-c0-g1-i9.mrna2	0.0114503765780628	-0.00709111536939187	-0.00286488458787723	-0.00686074046749708	-0.00683398406047865	-0.00683058336309081	0.0315787245864477	-0.0067477578810424	-0.00655861109267166	-0.00653104625612686	0.00140667561228047	-0.00640807305569032	-0.00640358892470399	-0.00634635014862633
3150	TRINITY-DN76393-c0-g1-i1.mrna1	0.0233308355663476	-0.0173503345646357	-0.0168417225374935	-0.0167885932675319	-0.00914864557804225	0.0135224202399149	-0.0167122866380193	0.0330378821987935	-0.0160516917426915	0.0527105430271816	-0.0157197985605915	-0.0156844425813993	-0.0156735023515752	-0.0155338488368928
3151	TRINITY-DN76399-c0-g1-i1.mrna1	-1.61375491196291e-05	-0.0009651646141961	-0.000936715319873077	-0.000933744071906246	-0.000930095080145239	-0.000929631303198874	-0.000929476813646491	-0.000918336103004992	-0.000892543594723432	-0.000888785031518692	0.00928145904350713	0.0154200039985823	-0.00087140657882043	-0.000863602662315272
3152	TRINITY-DN76500-c0-g1-i1.mrna1	-0.00105924440153675	-0.00100715061486231	-0.000977464155939288	-0.000974363696874204	0.00543386054335985	0.00268025416928158	-0.000969910867239425	-0.000958285674903551	-0.000931371499842965	-0.000927449482176885	-0.00091201499117746	-0.000909953224523622	0.00236604173748569	-0.000901171956807881
3153	TRINITY-DN76608-c0-g1-i1.mrna2	0.0109484493716057	-0.404405367663186	-0.154604209309133	-0.13043772778695	0.0648786877537364	0.064010789669374	0.1888681649832	-0.0554082407901584	0.732682180039239	0.113345371646187	0.141650783930169	-0.0354101759154402	-0.606996463818362	-0.0731168052196676
3154	TRINITY-DN7672-c0-g1-i5.mrna2	0.0167858917354294	0.000745798537653801	-0.00892296834669959	-0.00889474275456002	-0.00322398929747949	-0.00885567238552012	-0.00885420475139422	0.00788091110577968	0.00997351523944518	-0.00846759067746904	-0.00832703562915914	0.0248418435716167	-0.00683289165898455	-0.00822828564486563
3155	TRINITY-DN7672-c1-g1-i1.mrna1	0.00374738062391576	0.0090849482538443	-0.00563510298319129	-0.00945229341555646	-0.00941546306830173	-0.00941078197048162	0.0445291810475406	-0.00929677048936542	-0.00903639565804082	-0.00899844950663009	-0.00884910963375265	-0.00882915949942792	-0.00882298635605625	-0.00874418713736203
3156	TRINITY-DN76724-c0-g1-i1.mrna1	-0.0194316695953843	0.125466637314649	-0.0179402066872908	-0.0178836335459399	-0.0178141531545374	-0.0119375383821861	-0.0178023804383116	-0.0175902290934677	-0.0170989516897283	-0.017027348009456	-0.0167455302277373	-0.0167078805690565	-0.0166962305919686	-0.0165475165538303
3157	TRINITY-DN76727-c0-g1-i1.mrna1	0.00173972286790386	-0.00942891240522409	-0.00915177446614504	0.0211466736513764	-0.00908727674886442	0.0427816156848973	-0.00908125315242595	-0.00897270847762345	-0.0087213822499793	-0.00868475494321718	-0.00854060580576454	-0.00852134913482407	-0.00851539057077508	-0.00843933050174608
3158	TRINITY-DN76733-c0-g1-i1.mrna1	0.00818744866120717	-0.00275343065018252	-0.00267231903059845	-0.0026638475518283	-0.00265344367848138	-0.00265212137093496	0.0021108344228904	-0.00261991657668469	-0.00254637541109607	-0.00253565856429663	0.0159660437586518	-0.00248784972196147	-0.00248610645332789	-0.00246385436957174
3159	TRINITY-DN76745-c0-g1-i1.mrna1	0.00621555970243939	0.00645106629169003	-0.00695699054743475	-0.00693496889892575	-0.00690792369872847	-0.00382032635917486	-0.00112043702973571	0.00365536059111495	-0.00662957819980986	-0.00660171578129567	0.040284765494831	0.00115125731441592	-0.00647288238281418	-0.0064150255999912
3160	TRINITY-DN76801-c0-g1-i1.mrna1	-0.00736925988727582	-0.0070075911850906	-0.00680145389980862	-0.00677992343081532	-0.00675348146743744	0.0335612676136696	-0.00674900123502877	-0.00666826866483304	-0.00648134504178725	-0.00645410421675726	-0.00634689790730988	-0.00633257658220794	-0.00632814516506265	0.157717711531466
3161	TRINITY-DN7681-c0-g1-i11.mrna2	0.00165759983429252	-0.017097881141391	0.0111919990192058	-0.00525762347117848	0.00324146270731074	4.41561259436479e-05	0.0211630002347376	0.00138027819525087	-0.00127986209291705	-0.0157517616872201	0.0279023966624385	-0.015456098829009	-0.0154453170226838	-0.0153076859094304
3162	TRINITY-DN76820-c0-g1-i1.mrna1	-0.00513240936549332	-0.00213153765141302	-0.00473667121212737	-0.00472166626177732	-0.00470323850024231	-0.00470089636825887	0.0450651851461275	-0.00464385324330849	-0.00451358889673827	-0.0044946055901956	-0.00441989781289618	-0.00440991798324455	-0.00440682995188034	-0.00436741229010752
3163	TRINITY-DN76864-c0-g1-i1.mrna1	0.00144913099580204	-0.00130815570448973	-0.00126960081619257	-0.00126557412311279	0.0082719806306902	-0.00126000041404476	-0.00125979104650348	-0.00124469289649437	-0.00120973813082897	-0.00120464439691922	-0.00118459875856613	-0.00118192102182786	-0.00118109245982664	-0.00117051626391048
3164	TRINITY-DN76872-c0-g1-i1.mrna1	0.0216507755386264	0.00871724192962796	-0.00932042544209934	0.0162188940144674	-0.00925474295443749	-0.00925014150614552	-0.00924860870669858	-0.00913807002462927	-0.00888212625142686	-0.0088448259331427	-0.00869802794626563	-0.00867841739902422	-0.00867234933456467	-0.00859489147073009
3165	TRINITY-DN76908-c0-g1-i1.mrna2	-0.000719463978271736	-0.000684076678341874	-0.000663910855429293	-0.000661804740962468	0.00665147243272596	-0.000658889482600307	-0.000448774391844428	-0.00065088310588326	-0.000632600670745664	-0.000629936506317207	-0.000619452123806282	-0.000618051604138524	-0.000617618246859304	-0.000612086659803058
3166	TRINITY-DN76983-c0-g1-i1.mrna1	-0.00941966750932757	-0.0089576808770254	-0.008694351845458	-0.00866684725470661	-0.00863306820712756	0.0617041581251073	0.00800752134991551	-0.00852420948962894	-0.00828540971016559	-0.00825060813234439	0.0224796122440307	-0.0080953480051951	-0.00808968648854516	-0.00801741828207386
3167	TRINITY-DN77009-c0-g1-i1.mrna1	0.000703264504418107	-0.000972924619794423	0.000743016509916855	-0.000941251536072173	-0.000937573215317358	-0.000937105710730054	0.00504289683369387	-0.000925719724171618	-0.000899719903195102	-0.000895931129438154	-0.000881021002533233	-0.000879029281774468	-0.000878412991307804	-0.00087054634752405
3168	TRINITY-DN7717-c0-g3-i2.mrna2	0.00195297989628907	0.0023334110411438	-0.00237559991518046	-0.0115715157192363	-0.00630667944492682	-0.011520734430864	-0.0115188268812948	0.032387845869038	0.0402174820341759	-0.011016307054786	-0.00068017738162271	-0.0108091966118061	-0.0108016442473794	-0.010705238851283
3169	TRINITY-DN77209-c0-g1-i1.mrna1	-0.00378637297658293	-0.00539090696065688	-0.00523224031250528	-0.00521566832132278	-0.00201664281435596	-0.00519272929587419	0.0473872539151836	-0.00512972861755292	-0.00498585855705997	-0.00496489238874178	-0.00488238088619364	-0.00487135856302828	-0.00486794795413703	-0.00482441263381743
3170	TRINITY-DN77232-c0-g1-i1.mrna2	-0.0114577802349535	-0.0108962115074372	-0.010576104056718	-0.0105426682606916	0.00779924869443329	0.0300041690410431	0.0500244950569403	-0.0103692692848769	-0.0100789617510452	-0.0100366528054432	-0.00987014159211166	-0.00984789740896557	-0.00984101441397109	-0.00975315375175497
3171	TRINITY-DN7728-c2-g2-i1.mrna1	-0.00664664707478467	0.00471066858891392	-0.00613440054124726	-0.00611497720313708	-0.00609112308461028	-0.00608809126697738	0.0470983705833271	-0.00601425025312017	-0.00584562282754785	-0.00329812936211048	-0.00572433678235666	-0.00571141744329207	-0.00570741984224596	-0.00565639161387016
3172	TRINITY-DN7729-c0-g1-i1.mrna1	-0.0101622319410723	0.0451991245288675	-0.00894035438570133	-0.0270798103075189	-0.0291938322485304	0.0398802585258512	0.0234177501258466	-0.017136379633721	-0.0325621404429507	0.052638458686134	-0.031892621008372	-0.0318212890804054	-0.024494285313385	-0.0315174409935139
3173	TRINITY-DN77311-c0-g1-i1.mrna1	-0.0398811510115491	-0.0146628729350082	-0.0637920222759924	-0.0732977974726496	-0.0349461891385612	0.0327747091081598	0.137537300499906	0.0658700407496576	0.093625502888079	-0.0237198930139022	-0.0516972664415792	-0.036344027802806	0.0765053036571336	-0.0479204333170804
3174	TRINITY-DN7735-c0-g1-i6.mrna2	0.0165253549659824	0.00820946411008048	-0.0258072523080985	0.0240231102911131	-0.00308446387893272	-0.00838849355872323	-0.0193327337295147	0.0356742170835526	-0.0266784744927478	-0.00346660234164015	-0.00944668724493616	-0.0260702810751598	-0.022722799517949	-0.00974086788462016
3175	TRINITY-DN7735-c0-g1-i9.mrna1	-0.00461327945842097	-0.00788926476796937	-0.00765726068473844	-0.00763302826034815	-0.00760326791395636	-0.0075994854161447	0.0249565503830719	0.0464366685995217	-0.00729697524723143	-0.00726631498709291	-0.00714565077965171	-0.00712953157464683	-0.00712454383928055	-0.00706087653015531
3176	TRINITY-DN77357-c0-g1-i1.mrna2	0.00181270740642314	-0.00444145909733612	0.00758309781310427	0.0151202363270136	-0.0042802646104874	-0.00427813280007047	-0.00427742266841354	-0.00422621219777492	-0.00410764639498938	0.00489964851406022	-0.00402236994423649	-0.00401328645762674	-0.00401047578037919	-0.00397459849629666
3177	TRINITY-DN77379-c0-g1-i1.mrna2	-0.00145155627203599	0.0473763815042579	-0.00513311816663036	0.00832058320200249	-0.000443580861910937	-0.00302389036326101	-0.021451040324429	-0.010586061985915	-0.0206044681190208	0.0102440601948358	-0.0201790958366595	-0.0201337800737624	-0.0201197579164671	-0.0199407605485609
3178	TRINITY-DN77385-c0-g1-i1.mrna1	-0.00814651972332658	-0.00551400872367897	-0.00751898131201153	0.0235234255996361	-0.0074659610540484	0.0421534700651763	-0.0074610093865871	-0.00737178140759494	-0.007165185979166	-0.00713507809987173	-0.00701658791278016	-0.00700075914279161	-0.00699586127683293	-0.00693334115709142
3179	TRINITY-DN77405-c0-g1-i1.mrna1	-0.00368169597337984	-0.00713854299072299	0.00215040250869207	-0.000651320128752219	0.0290336218933588	0.0158978501581609	-0.0118357477623415	-0.0116944129052642	-0.0113671513881576	-0.0113194561295201	0.036763830193326	-0.0111066682872633	-0.0110989088783961	-0.0109998604768695
3180	TRINITY-DN7742-c0-g1-i1.mrna1	0.000439750096132674	-0.00555612969631282	0.0122690475646036	-0.0387794372582669	0.00658325327308776	-0.0386108404258112	0.0639269531566734	-0.00663929074045742	-0.0201884509423056	-0.00908535942173987	0.00789661069383341	0.0611268578162949	-0.0362219398477176	0.0494905223325775
3181	TRINITY-DN77424-c0-g1-i1.mrna1	0.0037379564955457	-0.00268678134420236	0.00469093777195382	-0.00259936473370314	0.003814193844751	-0.00258792214982042	-0.00258749232639756	-0.00255649623824002	-0.00248473375154738	-0.00247427611157816	0.00921835073070321	-0.0024276236377145	-0.00242592253480933	-0.00240420868303843
3182	TRINITY-DN77466-c0-g1-i1.mrna1	-0.00496353414031901	0.0033261092801668	-0.00558714632703148	-0.00762295427497712	0.00106586005507766	0.00862058493959957	-0.00758819724606632	0.020735369748315	-0.00728734366161703	-0.000369625030271253	0.0225206393249556	-0.00712012046005159	-0.00711513929236674	-0.00705155582019805
3183	TRINITY-DN77563-c0-g1-i1.mrna1	-0.00159942530986354	-0.00152077934991863	-0.000266018373407109	-0.00147128021638471	0.00774962278007289	-0.00146480101790171	-0.00146455763700729	-0.00144700666231435	-0.00140637307898392	-0.00140045179403002	0.0162231001747766	-0.00137403663529499	-0.00137307345857819	-0.00136077896259358
3184	TRINITY-DN77591-c0-g1-i1.mrna1	0.0139545473297765	-0.00616064029583116	0.00028785492886786	-0.00596043209306257	-0.0059371796050279	-0.00593422425429516	-0.00593323979109254	0.0154028173127438	-0.00569787173278682	0.00769849278908745	-0.00557964532974586	-0.0055670519172667	-0.00556315516750219	-0.00551341430068371
3185	TRINITY-DN77617-c0-g1-i1.mrna1	0.0158823501121847	-0.014124729129116	-0.0137102245280702	-0.0136669272162726	-0.0136137521007067	-0.0136069935571306	0.0870948478966377	-0.0134423813954933	-0.0130664251149173	-0.0130116319973608	-0.0127959834340553	-0.0127671744508754	-0.0127582600899172	-0.0126444681653449
3186	TRINITY-DN7763-c0-g1-i1.mrna1	-0.004462563757756	-0.00424334018468552	-0.00411840084268252	-0.00410535167974866	-0.0040893258686668	0.0147627994914045	0.0182752678557882	-0.00403768131262495	-0.00392439752712372	-0.00390788889384973	0.0118855361426538	-0.00383424155035493	-0.00383155609952161	-0.00379727730604972
3187	TRINITY-DN77630-c0-g1-i1.mrna1	0.0142383979348888	0.00276802555999049	-0.00818449160402105	-0.00815859539998505	-0.00812679169020818	-0.00425884695732835	-0.0081214029708131	-0.00802429913054573	0.0500015722477358	-0.00776670022903631	-0.00763774861427812	-0.00762052226086427	-0.00761519193996439	-0.00754715149311245
3188	TRINITY-DN77639-c0-g1-i1.mrna1	0.0175866937591767	-0.0100447017465401	-0.00974952539427808	-0.00971869399033422	-0.00968082910640626	0.0387932944201488	-0.0096744133851874	-0.00955880235770082	-0.00929111240050433	-0.00925210005395046	0.0122447797842636	0.00863519530694456	-0.00907170643801736	-0.00899069278274928
3189	TRINITY-DN77650-c0-g1-i1.mrna2	-0.00621485451773218	-0.00295405533911427	0.0127279816549589	-0.00571765562450887	0.00195590329528209	0.0121718819643259	-0.00569156871842766	-0.00562346067567991	0.0215532683430535	-0.00544278900598525	-0.00535235006658747	-0.00534026871682803	-0.00533653041428573	-0.0052888121158123
3190	TRINITY-DN777-c0-g3-i1.mrna1	0.0143362864667409	0.00853450628667535	-0.008799318317406	-0.0154567048431982	-0.00865106048924324	-0.0153889642390352	0.0098720553992485	0.00838691327213007	-0.0147779649064253	0.00278546389157303	-0.014472276068779	-0.0144397119181703	-0.0144296355789358	0.0795382304858519
3191	TRINITY-DN77755-c0-g1-i1.mrna1	-0.00519989660282715	-0.00494451356387875	0.0418068832545822	-0.00478376149286665	-0.00476509178550647	-0.00476271890246391	-0.000558320887221196	-0.00470492681327544	-0.00457295201073038	-0.00455371942790798	-0.00447803060500327	-0.00446791971859268	-0.00446479113450845	-0.00442485582343918
3192	TRINITY-DN77926-c0-g1-i1.mrna1	0.000785884012297711	0.00593647476112874	-0.00730345883851627	0.00403443614721545	0.00187975620424984	-0.00724834636130003	0.0218899371839553	-0.00716046777817297	-0.00695978017640927	-0.00693053333411075	-0.00681543194560862	-0.00680005589613954	-0.00679529811560119	-0.00673456619425115
3193	TRINITY-DN77940-c0-g1-i1.mrna1	0.00504167483498655	-0.00136774725077841	-0.0013274368462448	-0.00132322680328463	-0.00131805644155718	-0.00131739930222789	-0.000944609250762948	-0.00130139477041401	-0.00126484834144436	0.00351551814738546	-0.00123856422434087	-0.00123576455312535	0.0018445610321625	-0.00122384046099935
3194	TRINITY-DN77954-c0-g1-i1.mrna1	-0.00181859809848644	0.00998050650478331	-0.00254924859697959	-0.007689036843767	0.0122236713595134	-0.00189454337976036	-0.0074440619668735	0.00475845828486356	-0.00735052426373652	-0.00508019991174354	0.0177062775571794	-0.0071818548580149	-0.00660196051686558	-0.00711269719853496
3195	TRINITY-DN77974-c0-g1-i1.mrna1	-0.00309741539177004	0.00806441985673887	0.00581259362093778	-0.00284937060275735	-0.0028382428665282	0.00570194220759572	-0.00283635743410671	-0.00280238303547422	-0.0027237248622031	-0.00271226231196336	-0.00266715264508422	-0.00266112674560666	-0.00265926217137601	-0.0026354616594174
3196	TRINITY-DN78009-c0-g1-i1.mrna1	-0.00308708687143982	-0.0124884247262896	-0.0121217376524241	0.00473774030079668	-0.0120363960922145	0.021031581639224	-0.0120284257763607	0.0587248659572388	-8.64391703787187e-05	-0.0115037627290998	-0.0113130069949409	-0.0112875237507818	-0.0112796384848373	-0.0111789834646283
3197	TRINITY-DN7802-c0-g1-i3.mrna1	-0.0782622348776719	-0.0526305297468953	-0.106122993308866	0.34521156022973	-0.076188216926669	-0.112331171275784	-0.0882510264517334	0.448006592931326	-0.140496945677813	-0.0699377772554297	-0.137711131310999	-0.105259657112496	-0.137322157584041	-0.136148249897
3198	TRINITY-DN7802-c1-g1-i1.mrna1	-0.00546409604484157	-0.00764394115050067	-0.00741913290276158	-0.00739565213559349	-0.00258974227536696	-0.00736314976550411	0.0341491719160417	0.0303830608735803	-0.00707002429640397	-0.00704031530852755	-0.0069233950467118	-0.0069077760082479	-0.00690294303957279	-0.00684125133766207
3199	TRINITY-DN78029-c0-g1-i1.mrna1	0.0100591356015194	-0.00316023472175914	-0.00306715204500462	-0.00305743023773022	-0.000181381590368769	-0.00304397334412514	-0.00304346785582628	-0.00300701523580148	-0.00292261919695958	-0.00291032046182292	-0.0028619200075647	0.024295909763225	-0.00285345390595135	-0.00282791707234767
3200	TRINITY-DN78082-c0-g1-i1.mrna1	0.000404176540164952	0.00598542922540872	-0.00196906383646315	-0.00279321044500583	0.00453811034458233	-0.00278091536099818	-0.00231838937868688	-0.002747148105756	-0.00267003884973924	0.00733874108917866	-0.00261458068988319	-0.0026086734589003	-0.00260684560396939	-0.00258351380263928
3201	TRINITY-DN78119-c0-g1-i1.mrna1	-0.00226115217021523	-0.00214999242054748	-0.00208664426321042	-0.00208002808511084	0.0014953882516621	-0.00207087001668076	-0.00207052600792116	-0.00204571837278632	-0.0019882838694754	0.0116246523621976	-0.00194697657784659	0.0367340928609244	-0.00194121523154733	-0.00192383698656937
3202	TRINITY-DN78132-c0-g1-i1.mrna2	0.0190979026272496	-0.0048953083482459	-0.00475120428648158	-0.00473615337340737	-0.00471766916383717	0.00741833494449207	-0.00471453727508599	-0.00465810199268988	-0.00452743858244986	-0.00450839711769888	-0.00443346045445713	-0.00442345004820355	-0.00442035255556235	-0.00438081412204503
3203	TRINITY-DN7823-c0-g2-i1.mrna1	-0.0486059259904819	0.397356416478831	-0.0648863866500987	-0.0869183190309197	-0.0776429451116085	-0.0902577196259063	-0.0736817725966931	0.0284850049871142	-0.0546789080924765	-0.18496762825362	-0.0554108859199911	-0.0216109932556132	0.0303759368599458	0.0219874750364121
3204	TRINITY-DN78230-c0-g1-i1.mrna1	-0.0171708171748395	0.106524232624327	-0.0107505951834638	-0.0158019083202448	-0.0157404716680044	-0.0157326630600324	-0.0091512297435629	-0.015542473607961	-0.0151080889305675	-0.0150447787953806	-0.0147956062856494	-0.0147623183236063	-0.0147520180117027	-0.0146205335373091
3205	TRINITY-DN78254-c0-g1-i1.mrna1	0.0011509033569684	-0.00312092931608494	-0.000185405077058008	-0.0030194021248096	0.000264193346770804	-0.00300611243282812	-0.00300561322524112	0.00562395185412951	-0.00288626617799854	0.0208980603209089	-0.00282632125657008	-0.00281993609868981	-0.00281796035999275	-0.00279274086663548
3206	TRINITY-DN78322-c0-g1-i1.mrna1	-0.00390659088342082	-0.00371464434411145	-0.00360525228351572	-0.00359382700862291	0.0183334246922762	-0.00357801215849086	0.00475649627167651	-0.00353457800861029	-0.00343539281265582	0.0143236361423552	-0.00336405635977889	-0.00335645777605839	-0.00027476497347981	-0.00332409433125676
3207	TRINITY-DN785-c1-g1-i2.mrna1	-0.00481798388598494	-0.00458132799623072	-0.00444645239324181	-0.00443236539402273	-0.00441506499167019	0.0230790455676164	-0.00441213368377074	-0.00435931285152003	0.0293964761218126	-0.00421919660561685	-0.00414906000135286	0.00524662537903221	-0.00413679175132887	-0.00409978606301186
3208	TRINITY-DN7855-c0-g2-i1.mrna2	0.0103710489805009	-0.00927788534782472	-0.00900517260928851	-0.00897668779253917	-0.00565210702397526	-0.00468882891766216	0.0251591605178995	-0.00882896630214403	-0.00858165434007729	-0.00854561211421805	-0.00840376574250988	0.000662417402094582	-0.00837895334124049	0.0965449856154617
3209	TRINITY-DN78565-c0-g1-i1.mrna1	-0.00763732500085054	-0.0169856587333764	0.0168262130577374	-0.016435657191836	0.000701753254600625	-0.0129771157713138	-0.0163609456295755	0.0329199276926462	-0.0157141628605354	0.10170559395384	-0.00221560886548602	-0.0153545950501959	-0.015343883674617	-0.0152071516646359
3210	TRINITY-DN78593-c0-g1-i1.mrna1	0.00112509723056602	0.00187356838981055	0.000115341002882291	-0.00899751325358746	0.0193381136640897	-0.000757425645651279	-0.007284955117478	-0.00492996396477478	-0.00860156607295516	-0.00856544046750189	0.0403583581359111	-0.00840427305775252	-0.00839839612124179	-0.00832337804323653
3211	TRINITY-DN78596-c0-g1-i1.mrna1	0.0435769825741761	-0.0473920696625682	-0.0370997960546248	-0.0142521324187268	-0.0308066451473178	0.0490983316706452	-0.0366913936483119	0.0331381235830338	0.0634272197297918	-0.0106716867471363	-0.054245591044163	0.0183916105769525	-0.0809714438852763	0.151659306145084
