gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10	cell_cluster_11	cell_cluster_12
57	Hvul-g10093-1	0.153703190126567	-0.125817404428315	-0.0519272874904438	0.0302487282096937	0.0245192216444106	-0.441419309475868	-0.259130361624291	0.437615611537945	-0.163083194539529	-0.257333263222232	0.0570331949283731	0.534218024919278	-0.140324153939773
58	Hvul-g10095-1	0.025070218047224	0.0245784621211929	0.00515992132671472	-0.0918732438229162	0.0393966768615407	-0.0903876605765871	0.0160225845096759	0.0480214418383032	-0.0426851200747509	-0.0266229344124958	0.062812461352725	-0.0380093450642703	-0.0201966608571973
59	Hvul-g10096-1	-0.0217601108762373	0.0773819579373685	-0.0173239317534161	-0.0462567795943583	-0.0534273087655167	-0.0701249581055268	-0.0386738838890902	0.134946690444134	-0.0959777191278682	0.0795212525335121	0.146708986474524	-0.0775717483976417	5.58992624383747e-05
60	Hvul-g10098-1	0.000682421106160335	-0.000287076479304116	-0.000653295823798284	-0.000604795131921382	0.00196410019239227	-0.00057896776410445	-0.000574706210589046	-0.000573510998207468	-0.000566393328929166	-0.000561583296911173	0.0037540569279279	-0.000559353588755089	-0.000557956980124621
61	Hvul-g101-1	0.00556473500247534	-0.00327602957253058	-0.000811316117331237	-0.00297375264081561	-0.000762244519036173	-0.00284686029586176	-0.00282592201870418	-0.000828927867442224	0.00180785832838899	-0.00276144372895401	-0.00275333764489685	0.0152174416689474	-0.00274362573350292
62	Hvul-g10100-1	-0.0627934426081177	0.0592257009280625	-0.0512146376578437	-0.0282134094572474	-0.0402210462998696	-0.0326137059219601	-0.0511830069656737	0.138334001789289	-0.0653155305329404	-0.0358086314587196	0.621505172857906	-0.0629521963065455	-0.0534267644668632
63	Hvul-g10102-1	0.205274645472674	0.0840536976228963	-0.150410555564228	-0.241922885261525	-0.215892987474107	-0.132105920801804	0.18102343630388	0.107619780779344	0.170544387970279	0.10279927466231	-0.243970324837986	-0.289993866811288	-0.300015865392904
64	Hvul-g10106-1	0.0730961958527735	-0.293789178115184	0.210426787199015	-0.163282141718247	0.549146771081972	-0.200308250539582	-0.255450719049481	-0.0758000395445346	-0.0501828875851753	-0.141133245716634	-0.270638482021115	-0.0779824355354335	0.402277386079987
65	Hvul-g10107-1	-0.0550813275357506	0.159135169141833	0.0841568730827215	-0.262893100955051	0.0172053108285171	-0.236044228918402	-0.174644499722217	0.378195595264942	-0.161945144531279	0.0545585612971378	0.133602956226312	-0.13796316714838	-0.140000972222249
66	Hvul-g1011-1	-0.00533117020270658	0.0119219235907934	-0.00876354075772557	0.0145583835216132	-0.00925023839057821	-0.00985804933963814	0.0141602907155007	-0.00101089451309911	0.00880570997619517	-0.0113691643145121	0.000441129038879285	-0.0113241922075518	-0.0112960226259135
67	Hvul-g10111-1	-0.00218872980658194	0.000140290980043505	0.00455776767352513	-0.00222404161189507	-0.000904809330413171	0.0018753590426046	0.00935934000622883	-0.00330634251768418	-0.00326534686972961	-0.00323764197764988	-0.00322813959998073	-0.00322479912317663	-0.00321675477501856
